question_id,question_group_id,narrative_id,target_slot,language,question_text,template_id,question_type,priority,reason,sensitivity,skippable,prerequisite_slot,expected_answer_type,allowed_answer_values,followup_condition,gold_rank,already_asked,human_relevance_score,language_reviewer_id,legal_reviewer_id
Q000078_hiLatn,QG000026,NAR000011_EN,threat_or_attack_description,hi-Latn,"Online harassment & threats Social media par 17:56 ke aas-paas ke context mein, Threat ya attack mein exactly kya bola ya kiya gaya?",TPL_THREAT_OR_ATTACK_DESCRIPTION,open_text,1,Determines emergency risk and offence type.,highly sensitive,False,NONE,text,NONE,if_immediate_danger_call_emergency,1,False,5,LANG_REV_HI_001,REV751
Q000079_en,QG000027,NAR000011_EN,injury_details,en,"For the online harassment & threats at Social media around 17:56, was anyone injured, and what injuries were caused?",TPL_INJURY_DETAILS,open_text,1,Determines medical and legal urgency.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_EN_001,REV751
Q000080_hi,QG000027,NAR000011_EN,injury_details,hi,"Online harassment & threats Social media par 17:56 ke aas-paas ke sandarbh mein, Kya koi ghayal hua, aur kaunsi chot lagi?",TPL_INJURY_DETAILS,open_text,1,Determines medical and legal urgency.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_HI_001,REV751
Q000081_hiLatn,QG000027,NAR000011_EN,injury_details,hi-Latn,"Online harassment & threats Social media par 17:56 ke aas-paas ke context mein, Kya koi injured hua, aur kya injuries hain?",TPL_INJURY_DETAILS,open_text,1,Determines medical and legal urgency.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_HI_001,REV751
Q000082_en,QG000028,NAR000011_EN,safe_place_available,en,"For the online harassment & threats at Social media around 17:56, are you currently in a safe place?",TPL_SAFE_PLACE_AVAILABLE,yes_no,2,Guides immediate safety planning.,normal,True,NONE,boolean,yes;no;unsure,if_no_emergency_safety,2,False,4,LANG_REV_EN_001,REV751
Q000083_hi,QG000028,NAR000011_EN,safe_place_available,hi,"Online harassment & threats Social media par 17:56 ke aas-paas ke sandarbh mein, Kya aap abhi surakshit jagah par hain?",TPL_SAFE_PLACE_AVAILABLE,yes_no,2,Guides immediate safety planning.,normal,True,NONE,boolean,yes;no;unsure,if_no_emergency_safety,2,False,4,LANG_REV_HI_001,REV751
Q000084_hiLatn,QG000028,NAR000011_EN,safe_place_available,hi-Latn,"Online harassment & threats Social media par 17:56 ke aas-paas ke context mein, Kya aap abhi safe place par ho?",TPL_SAFE_PLACE_AVAILABLE,yes_no,2,Guides immediate safety planning.,normal,True,NONE,boolean,yes;no;unsure,if_no_emergency_safety,2,False,4,LANG_REV_HI_001,REV751
Q000085_en,QG000029,NAR000011_EN,medical_help_status,en,"For the online harassment & threats at Social media around 17:56, have you received or requested medical help?",TPL_MEDICAL_HELP_STATUS,yes_no,2,Controls medical escalation.,highly sensitive,True,NONE,boolean,yes;no;needed;unsure,if_needed_seek_urgent_help,2,False,4,LANG_REV_EN_001,REV751
Q000086_hi,QG000029,NAR000011_EN,medical_help_status,hi,"Online harassment & threats Social media par 17:56 ke aas-paas ke sandarbh mein, Kya aapne medical help li ya maangi hai?",TPL_MEDICAL_HELP_STATUS,yes_no,2,Controls medical escalation.,highly sensitive,True,NONE,boolean,yes;no;needed;unsure,if_needed_seek_urgent_help,2,False,4,LANG_REV_HI_001,REV751
Q000087_hiLatn,QG000029,NAR000011_EN,medical_help_status,hi-Latn,"Online harassment & threats Social media par 17:56 ke aas-paas ke context mein, Kya aapne medical help li ya request ki?",TPL_MEDICAL_HELP_STATUS,yes_no,2,Controls medical escalation.,highly sensitive,True,NONE,boolean,yes;no;needed;unsure,if_needed_seek_urgent_help,2,False,4,LANG_REV_HI_001,REV751
Q000088_en,QG000030,NAR000012_EN,product_or_service,en,"For the expired or contaminated goods sale at Shop around 02:32, what exact product or service is disputed?",TPL_PRODUCT_OR_SERVICE,open_text,1,Defines subject of consumer dispute.,normal,False,NONE,text,NONE,if_product_ask_purchase_proof,1,False,5,LANG_REV_EN_001,REV805
Q000089_hi,QG000030,NAR000012_EN,product_or_service,hi,"Expired or contaminated goods sale Shop par 02:32 ke aas-paas ke sandarbh mein, Kaunsa exact product ya service dispute mein hai?",TPL_PRODUCT_OR_SERVICE,open_text,1,Defines subject of consumer dispute.,normal,False,NONE,text,NONE,if_product_ask_purchase_proof,1,False,5,LANG_REV_HI_001,REV805
Q000090_hiLatn,QG000030,NAR000012_EN,product_or_service,hi-Latn,"Expired or contaminated goods sale Shop par 02:32 ke aas-paas ke context mein, Kaunsa exact product ya service disputed hai?",TPL_PRODUCT_OR_SERVICE,open_text,1,Defines subject of consumer dispute.,normal,False,NONE,text,NONE,if_product_ask_purchase_proof,1,False,5,LANG_REV_HI_001,REV805
Q000091_en,QG000031,NAR000012_EN,payment_information,en,"For the expired or contaminated goods sale at Shop around 02:32, what payment, bill, invoice, or charge details do you have?",TPL_PAYMENT_INFORMATION,open_text,2,Supports refund and deficiency claim.,sensitive,False,NONE,text,NONE,if_amount_known_ask_proof,2,False,5,LANG_REV_EN_001,REV805
Q000092_hi,QG000031,NAR000012_EN,payment_information,hi,"Expired or contaminated goods sale Shop par 02:32 ke aas-paas ke sandarbh mein, Aapke paas payment, bill, invoice ya charge ka kya vivaran hai?",TPL_PAYMENT_INFORMATION,open_text,2,Supports refund and deficiency claim.,sensitive,False,NONE,text,NONE,if_amount_known_ask_proof,2,False,5,LANG_REV_HI_001,REV805
Q000093_hiLatn,QG000031,NAR000012_EN,payment_information,hi-Latn,"Expired or contaminated goods sale Shop par 02:32 ke aas-paas ke context mein, Payment, bill, invoice ya charge details kya hain?",TPL_PAYMENT_INFORMATION,open_text,2,Supports refund and deficiency claim.,sensitive,False,NONE,text,NONE,if_amount_known_ask_proof,2,False,5,LANG_REV_HI_001,REV805
Q000094_en,QG000032,NAR000012_EN,refund_or_remedy_requested,en,"For the expired or contaminated goods sale at Shop around 02:32, did you ask for a refund, replacement, repair, or other remedy?",TPL_REFUND_OR_REMEDY_REQUESTED,yes_no,2,Shows prior attempt to resolve dispute.,normal,False,NONE,boolean,yes;no;unsure,if_yes_ask_response,2,False,5,LANG_REV_EN_001,REV805
Q000095_hi,QG000032,NAR000012_EN,refund_or_remedy_requested,hi,"Expired or contaminated goods sale Shop par 02:32 ke aas-paas ke sandarbh mein, Kya aapne refund, replacement, repair ya kisi remedy ki maang ki?",TPL_REFUND_OR_REMEDY_REQUESTED,yes_no,2,Shows prior attempt to resolve dispute.,normal,False,NONE,boolean,yes;no;unsure,if_yes_ask_response,2,False,5,LANG_REV_HI_001,REV805
Q000096_hiLatn,QG000032,NAR000012_EN,refund_or_remedy_requested,hi-Latn,"Expired or contaminated goods sale Shop par 02:32 ke aas-paas ke context mein, Kya aapne refund/replacement/repair ya remedy maangi?",TPL_REFUND_OR_REMEDY_REQUESTED,yes_no,2,Shows prior attempt to resolve dispute.,normal,False,NONE,boolean,yes;no;unsure,if_yes_ask_response,2,False,5,LANG_REV_HI_001,REV805
Q000097_en,QG000033,NAR000013_EN,product_or_service,en,"For the overcharging and hidden fees at Shop around 03:09, what exact product or service is disputed?",TPL_PRODUCT_OR_SERVICE,open_text,1,Defines subject of consumer dispute.,normal,False,NONE,text,NONE,if_product_ask_purchase_proof,1,False,5,LANG_REV_EN_001,REV882
Q000098_hi,QG000033,NAR000013_EN,product_or_service,hi,"Overcharging and hidden fees Shop par 03:09 ke aas-paas ke sandarbh mein, Kaunsa exact product ya service dispute mein hai?",TPL_PRODUCT_OR_SERVICE,open_text,1,Defines subject of consumer dispute.,normal,False,NONE,text,NONE,if_product_ask_purchase_proof,1,False,5,LANG_REV_HI_001,REV882
Q000099_hiLatn,QG000033,NAR000013_EN,product_or_service,hi-Latn,"Overcharging and hidden fees Shop par 03:09 ke aas-paas ke context mein, Kaunsa exact product ya service disputed hai?",TPL_PRODUCT_OR_SERVICE,open_text,1,Defines subject of consumer dispute.,normal,False,NONE,text,NONE,if_product_ask_purchase_proof,1,False,5,LANG_REV_HI_001,REV882
Q000100_en,QG000034,NAR000013_EN,refund_or_remedy_requested,en,"For the overcharging and hidden fees at Shop around 03:09, did you ask for a refund, replacement, repair, or other remedy?",TPL_REFUND_OR_REMEDY_REQUESTED,yes_no,2,Shows prior attempt to resolve dispute.,normal,False,NONE,boolean,yes;no;unsure,if_yes_ask_response,2,False,5,LANG_REV_EN_001,REV882
Q000101_hi,QG000034,NAR000013_EN,refund_or_remedy_requested,hi,"Overcharging and hidden fees Shop par 03:09 ke aas-paas ke sandarbh mein, Kya aapne refund, replacement, repair ya kisi remedy ki maang ki?",TPL_REFUND_OR_REMEDY_REQUESTED,yes_no,2,Shows prior attempt to resolve dispute.,normal,False,NONE,boolean,yes;no;unsure,if_yes_ask_response,2,False,5,LANG_REV_HI_001,REV882
Q000102_hiLatn,QG000034,NAR000013_EN,refund_or_remedy_requested,hi-Latn,"Overcharging and hidden fees Shop par 03:09 ke aas-paas ke context mein, Kya aapne refund/replacement/repair ya remedy maangi?",TPL_REFUND_OR_REMEDY_REQUESTED,yes_no,2,Shows prior attempt to resolve dispute.,normal,False,NONE,boolean,yes;no;unsure,if_yes_ask_response,2,False,5,LANG_REV_HI_001,REV882
Q000103_en,QG000035,NAR000014_EN,vehicle_details,en,"For the reckless driving confrontation at Road around 18:17, what vehicle details or number do you know?",TPL_VEHICLE_DETAILS,open_text,1,Needed for motor accident or traffic complaint.,sensitive,False,NONE,text,NONE,if_registration_known_collect_number,1,False,5,LANG_REV_EN_001,REV352
Q000104_hi,QG000035,NAR000014_EN,vehicle_details,hi,"Reckless driving confrontation Road par 18:17 ke aas-paas ke sandarbh mein, Aapko vahan ka kaunsa vivaran ya number pata hai?",TPL_VEHICLE_DETAILS,open_text,1,Needed for motor accident or traffic complaint.,sensitive,False,NONE,text,NONE,if_registration_known_collect_number,1,False,5,LANG_REV_HI_001,REV352
Q000105_hiLatn,QG000035,NAR000014_EN,vehicle_details,hi-Latn,"Reckless driving confrontation Road par 18:17 ke aas-paas ke context mein, Vehicle ka kya detail ya number pata hai?",TPL_VEHICLE_DETAILS,open_text,1,Needed for motor accident or traffic complaint.,sensitive,False,NONE,text,NONE,if_registration_known_collect_number,1,False,5,LANG_REV_HI_001,REV352
Q000106_en,QG000036,NAR000015_EN,documents_or_audit_trail,en,"For the insurance claim fraud at Online platform around 17:39, what documents, records, audit trail, or logs are available?",TPL_DOCUMENTS_OR_AUDIT_TRAIL,open_text,3,Supports investigation.,sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_EN_001,REV881
Q000107_hi,QG000036,NAR000015_EN,documents_or_audit_trail,hi,"Insurance claim fraud Online platform par 17:39 ke aas-paas ke sandarbh mein, Kaunse dastavej, records, audit trail ya logs uplabdh hain?",TPL_DOCUMENTS_OR_AUDIT_TRAIL,open_text,3,Supports investigation.,sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_HI_001,REV881
Q000108_hiLatn,QG000036,NAR000015_EN,documents_or_audit_trail,hi-Latn,"Insurance claim fraud Online platform par 17:39 ke aas-paas ke context mein, Kaunse documents, records, audit trail ya logs available hain?",TPL_DOCUMENTS_OR_AUDIT_TRAIL,open_text,3,Supports investigation.,sensitive,True,NONE,text,NONE,NONE,3,False,4,LANG_REV_HI_001,REV881
Q000109_en,QG000037,NAR000015_EN,institution_notified,en,"For the insurance claim fraud at Online platform around 17:39, have you notified the bank, platform, employer, insurer, or other institution?",TPL_INSTITUTION_NOTIFIED,yes_no,3,Affects next escalation.,normal,True,NONE,boolean,yes;no;attempted;unsure,if_no_ask_which_institution,3,False,4,LANG_REV_EN_001,REV881
Q000110_hi,QG000037,NAR000015_EN,institution_notified,hi,"Insurance claim fraud Online platform par 17:39 ke aas-paas ke sandarbh mein, Kya aapne bank, platform, employer, insurer ya kisi sanstha ko suchit kiya hai?",TPL_INSTITUTION_NOTIFIED,yes_no,3,Affects next escalation.,normal,True,NONE,boolean,yes;no;attempted;unsure,if_no_ask_which_institution,3,False,4,LANG_REV_HI_001,REV881
Q000111_hiLatn,QG000037,NAR000015_EN,institution_notified,hi-Latn,"Insurance claim fraud Online platform par 17:39 ke aas-paas ke context mein, Kya bank/platform/employer/insurer ya institution ko notify kiya hai?",TPL_INSTITUTION_NOTIFIED,yes_no,3,Affects next escalation.,normal,True,NONE,boolean,yes;no;attempted;unsure,if_no_ask_which_institution,3,False,4,LANG_REV_HI_001,REV881
Q000112_en,QG000038,NAR000016_EN,relationship_to_offender,en,"For the economic deprivation at Apartment around 05:45, what is your relationship with the person causing harm?",TPL_RELATIONSHIP_TO_OFFENDER,open_text,1,Determines applicable protection framework.,highly sensitive,False,NONE,text,NONE,NONE,1,False,5,LANG_REV_EN_001,REV504
Q000113_hi,QG000038,NAR000016_EN,relationship_to_offender,hi,"Economic deprivation Apartment par 05:45 ke aas-paas ke sandarbh mein, Haani pahunchane wale vyakti se aapka kya sambandh hai?",TPL_RELATIONSHIP_TO_OFFENDER,open_text,1,Determines applicable protection framework.,highly sensitive,False,NONE,text,NONE,NONE,1,False,5,LANG_REV_HI_001,REV504
Q000114_hiLatn,QG000038,NAR000016_EN,relationship_to_offender,hi-Latn,"Economic deprivation Apartment par 05:45 ke aas-paas ke context mein, Harm karne wale person se aapka relation kya hai?",TPL_RELATIONSHIP_TO_OFFENDER,open_text,1,Determines applicable protection framework.,highly sensitive,False,NONE,text,NONE,NONE,1,False,5,LANG_REV_HI_001,REV504
Q000115_en,QG000039,NAR000016_EN,current_shelter_safety,en,"For the economic deprivation at Apartment around 05:45, are you safe where you are staying right now?",TPL_CURRENT_SHELTER_SAFETY,yes_no,1,Controls immediate safety planning.,highly sensitive,False,NONE,boolean,safe;unsafe;unsure,if_unsafe_emergency_safety,1,False,5,LANG_REV_EN_001,REV504
Q000116_hi,QG000039,NAR000016_EN,current_shelter_safety,hi,"Economic deprivation Apartment par 05:45 ke aas-paas ke sandarbh mein, Jahan aap abhi reh rahe hain, kya wahan aap surakshit hain?",TPL_CURRENT_SHELTER_SAFETY,yes_no,1,Controls immediate safety planning.,highly sensitive,False,NONE,boolean,safe;unsafe;unsure,if_unsafe_emergency_safety,1,False,5,LANG_REV_HI_001,REV504
Q000117_hiLatn,QG000039,NAR000016_EN,current_shelter_safety,hi-Latn,"Economic deprivation Apartment par 05:45 ke aas-paas ke context mein, Jahan abhi reh rahe ho, kya wahan safe ho?",TPL_CURRENT_SHELTER_SAFETY,yes_no,1,Controls immediate safety planning.,highly sensitive,False,NONE,boolean,safe;unsafe;unsure,if_unsafe_emergency_safety,1,False,5,LANG_REV_HI_001,REV504
Q000118_en,QG000040,NAR000016_EN,children_or_dependents,en,"For the economic deprivation at Apartment around 05:45, are any children, elders, or dependents affected?",TPL_CHILDREN_OR_DEPENDENTS,yes_no,2,Impacts protection and custody steps.,highly sensitive,True,NONE,boolean,yes;no;unsure,if_yes_ask_immediate_needs,2,False,4,LANG_REV_EN_001,REV504
Q000119_hi,QG000040,NAR000016_EN,children_or_dependents,hi,"Economic deprivation Apartment par 05:45 ke aas-paas ke sandarbh mein, Kya koi bachche, buzurg ya dependents prabhavit hain?",TPL_CHILDREN_OR_DEPENDENTS,yes_no,2,Impacts protection and custody steps.,highly sensitive,True,NONE,boolean,yes;no;unsure,if_yes_ask_immediate_needs,2,False,4,LANG_REV_HI_001,REV504
Q000120_hiLatn,QG000040,NAR000016_EN,children_or_dependents,hi-Latn,"Economic deprivation Apartment par 05:45 ke aas-paas ke context mein, Kya children, elders ya dependents affected hain?",TPL_CHILDREN_OR_DEPENDENTS,yes_no,2,Impacts protection and custody steps.,highly sensitive,True,NONE,boolean,yes;no;unsure,if_yes_ask_immediate_needs,2,False,4,LANG_REV_HI_001,REV504
Q000121_en,QG000041,NAR000016_EN,injury_or_medical_need,en,"For the economic deprivation at Apartment around 05:45, do you need medical help or have any injuries to document?",TPL_INJURY_OR_MEDICAL_NEED,open_text,1,Determines emergency response.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_EN_001,REV504
Q000122_hi,QG000041,NAR000016_EN,injury_or_medical_need,hi,"Economic deprivation Apartment par 05:45 ke aas-paas ke sandarbh mein, Kya aapko medical help chahiye ya koi chot document karni hai?",TPL_INJURY_OR_MEDICAL_NEED,open_text,1,Determines emergency response.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_HI_001,REV504
Q000123_hiLatn,QG000041,NAR000016_EN,injury_or_medical_need,hi-Latn,"Economic deprivation Apartment par 05:45 ke aas-paas ke context mein, Kya medical help chahiye ya injuries document karni hain?",TPL_INJURY_OR_MEDICAL_NEED,open_text,1,Determines emergency response.,highly sensitive,False,NONE,text,NONE,if_serious_seek_medical_help,1,False,5,LANG_REV_HI_001,REV504
Q000124_en,QG000042,NAR000016_EN,evidence_available,en,"For the economic deprivation at Apartment around 05:45, what evidence do you have for this incident?",TPL_EVIDENCE_AVAILABLE,open_text,3,Supports complaint and relief.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_EN_001,REV504
Q000125_hi,QG000042,NAR000016_EN,evidence_available,hi,"Economic deprivation Apartment par 05:45 ke aas-paas ke sandarbh mein, Is ghatna ke liye aapke paas kya saboot hai?",TPL_EVIDENCE_AVAILABLE,open_text,3,Supports complaint and relief.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_HI_001,REV504
Q000126_hiLatn,QG000042,NAR000016_EN,evidence_available,hi-Latn,"Economic deprivation Apartment par 05:45 ke aas-paas ke context mein, Is incident ke liye aapke paas kya evidence hai?",TPL_EVIDENCE_AVAILABLE,open_text,3,Supports complaint and relief.,sensitive,True,NONE,text,NONE,if_available_ask_evidence_type,3,False,4,LANG_REV_HI_001,REV504
Q000127_en,QG000043,NAR000017_EN,threat_or_attack_description,en,"For the domestic dispute at Apartment around 06:00, what exactly was said or done to threaten or attack you?",TPL_THREAT_OR_ATTACK_DESCRIPTION,open_text,1,Determines emergency risk and offence type.,highly sensitive,False,NONE,text,NONE,if_immediate_danger_call_emergency,1,False,5,LANG_REV_EN_001,REV126
