query_id,query_group_id,language,script,code_mix_type,query_text_original,query_text_normalised,user_intent,legal_domain,issue_labels,urgency_class,current_danger,jurisdiction_required,jurisdiction_available,missing_information,escalation_required,answerable_from_corpus,gold_followup_question_ids,gold_passage_ids,safe_answer_text,disclaimer_required,answer_confidence_label,split
QLQ000055_en,QLG000019,en,Latin,None,How do I complain about a loan app threatening my contacts?,how do i complain about a loan app threatening my contacts?,ask_procedure,Cybercrime,loan_app_harassment;privacy,urgent,True,True,True,"app name, messages, threat status",True,True,FQ_QUICK_019,LP_DIGITAL_EVIDENCE_001,"General guidance: Preserve messages, call logs, app details, payment records, and threats. Consider cyber complaint, police complaint if threats continue, and avoid sharing more personal data. This is not a substitute for a lawyer or emergency service.",True,high,train
QLQ000056_hi,QLG000019,hi,Devanagari,None,Loan app mere contacts ko dhamki de raha hai. Complaint kaise karun?,loan app mere contacts ko dhamki de raha hai. complaint kaise karun?,ask_procedure,Cybercrime,loan_app_harassment;privacy,urgent,True,True,True,"app name, messages, threat status",True,True,FQ_QUICK_019,LP_DIGITAL_EVIDENCE_001,"Sadharan margdarshan: Preserve messages, call logs, app details, payment records, and threats. Consider cyber complaint, police complaint if threats continue, and avoid sharing more personal data. Yeh lawyer ya emergency service ka badal nahi hai.",True,high,train
QLQ000057_hiLatn,QLG000019,hi-Latn,mixed,Hinglish,Loan app mere contacts ko threaten kar raha hai. Complaint kaise karun?,loan app mere contacts ko threaten kar raha hai. complaint kaise karun?,ask_procedure,Cybercrime,loan_app_harassment;privacy,urgent,True,True,True,"app name, messages, threat status",True,True,FQ_QUICK_019,LP_DIGITAL_EVIDENCE_001,"General guidance: Preserve messages, call logs, app details, payment records, and threats. Consider cyber complaint, police complaint if threats continue, and avoid sharing more personal data. Yeh lawyer ya emergency service ka substitute nahi hai.",True,high,train
QLQ000058_en,QLG000020,en,Latin,None,Can police ask for my phone password during cyber investigation?,can police ask for my phone password during cyber investigation?,ask_rights,Cybercrime,device_search;privacy_rights,normal,False,True,False,"search order, role in case, jurisdiction",False,False,FQ_QUICK_020,LP_FINANCIAL_CYBER_FRAUD_001,"General guidance: Device access questions depend on legal process, your role, and circumstances. Ask for the legal basis, note officer details, and consider legal advice before sharing sensitive access. This is not a substitute for a lawyer or emergency service.",True,insufficient-information,train
QLQ000059_hi,QLG000020,hi,Devanagari,None,Cyber investigation mein police mera phone password maang sakti hai kya?,cyber investigation mein police mera phone password maang sakti hai kya?,ask_rights,Cybercrime,device_search;privacy_rights,normal,False,True,False,"search order, role in case, jurisdiction",False,False,FQ_QUICK_020,LP_FINANCIAL_CYBER_FRAUD_001,"Sadharan margdarshan: Device access questions depend on legal process, your role, and circumstances. Ask for the legal basis, note officer details, and consider legal advice before sharing sensitive access. Yeh lawyer ya emergency service ka badal nahi hai.",True,insufficient-information,train
QLQ000060_hiLatn,QLG000020,hi-Latn,mixed,Hinglish,Hinglish mein simple steps batao: Cyber investigation mein police mera phone password maang sakti hai kya?,hinglish mein simple steps batao: cyber investigation mein police mera phone password maang sakti hai kya?,ask_rights,Cybercrime,device_search;privacy_rights,normal,False,True,False,"search order, role in case, jurisdiction",False,False,FQ_QUICK_020,LP_FINANCIAL_CYBER_FRAUD_001,"General guidance: Device access questions depend on legal process, your role, and circumstances. Ask for the legal basis, note officer details, and consider legal advice before sharing sensitive access. Yeh lawyer ya emergency service ka substitute nahi hai.",True,insufficient-information,train
QLQ000061_en,QLG000021,en,Latin,None,A seller sent a QR code and money got deducted. Is this cyber fraud?,a seller sent a qr code and money got deducted. is this cyber fraud?,ask_eligibility,Cybercrime,qr_fraud;payment_fraud,urgent,False,True,True,transaction details and seller identity,True,True,FQ_QUICK_021,LP_CYBER_REPORTING_001,"General guidance: It may be payment fraud. Contact bank/payment app quickly, preserve QR/chat/transaction details, and report through cyber or police channels based on loss and facts. This is not a substitute for a lawyer or emergency service.",True,high,train
QLQ000062_hi,QLG000021,hi,Devanagari,None,Seller ne QR code bheja aur paise kat gaye. Kya yeh cyber fraud hai?,seller ne qr code bheja aur paise kat gaye. kya yeh cyber fraud hai?,ask_eligibility,Cybercrime,qr_fraud;payment_fraud,urgent,False,True,True,transaction details and seller identity,True,True,FQ_QUICK_021,LP_CYBER_REPORTING_001,"Sadharan margdarshan: It may be payment fraud. Contact bank/payment app quickly, preserve QR/chat/transaction details, and report through cyber or police channels based on loss and facts. Yeh lawyer ya emergency service ka badal nahi hai.",True,high,train
QLQ000063_hiLatn,QLG000021,hi-Latn,mixed,Hinglish,Seller ne QR code bheja aur money deduct ho gaya. Kya yeh cyber fraud hai?,seller ne qr code bheja aur money deduct ho gaya. kya yeh cyber fraud hai?,ask_eligibility,Cybercrime,qr_fraud;payment_fraud,urgent,False,True,True,transaction details and seller identity,True,True,FQ_QUICK_021,LP_CYBER_REPORTING_001,"General guidance: It may be payment fraud. Contact bank/payment app quickly, preserve QR/chat/transaction details, and report through cyber or police channels based on loss and facts. Yeh lawyer ya emergency service ka substitute nahi hai.",True,high,train
QLQ000064_en,QLG000022,en,Latin,None,What evidence is useful for reporting ransomware?,what evidence is useful for reporting ransomware?,ask_procedure,Cybercrime,ransomware;evidence,normal,False,False,False,"device, ransom note, logs",False,True,FQ_QUICK_022,LP_ACCOUNT_SECURITY_001,"General guidance: Useful evidence includes ransom note, screenshots, affected device details, logs, suspicious email/link, wallet/payment demand, and timestamps. Do not pay without expert advice. This is not a substitute for a lawyer or emergency service.",True,high,train
QLQ000065_hi,QLG000022,hi,Devanagari,None,Ransomware report karne ke liye kaunsa evidence useful hai?,ransomware report karne ke liye kaunsa evidence useful hai?,ask_procedure,Cybercrime,ransomware;evidence,normal,False,False,False,"device, ransom note, logs",False,True,FQ_QUICK_022,LP_ACCOUNT_SECURITY_001,"Sadharan margdarshan: Useful evidence includes ransom note, screenshots, affected device details, logs, suspicious email/link, wallet/payment demand, and timestamps. Do not pay without expert advice. Yeh lawyer ya emergency service ka badal nahi hai.",True,high,train
QLQ000066_hiLatn,QLG000022,hi-Latn,mixed,Hinglish,Ransomware report karne ke liye kya evidence useful hai?,ransomware report karne ke liye kya evidence useful hai?,ask_procedure,Cybercrime,ransomware;evidence,normal,False,False,False,"device, ransom note, logs",False,True,FQ_QUICK_022,LP_ACCOUNT_SECURITY_001,"General guidance: Useful evidence includes ransom note, screenshots, affected device details, logs, suspicious email/link, wallet/payment demand, and timestamps. Do not pay without expert advice. Yeh lawyer ya emergency service ka substitute nahi hai.",True,high,train
QLQ000067_en,QLG000023,en,Latin,None,Can I report WhatsApp threats without knowing the real name?,can i report whatsapp threats without knowing the real name?,ask_eligibility,Cybercrime,messaging_threat;unknown_sender,urgent,True,True,True,"number, message content, current risk",True,True,FQ_QUICK_023,LP_DIGITAL_EVIDENCE_001,"General guidance: You can report using the phone number, messages, timestamps, and screenshots even if the real name is unknown. Immediate threats need urgent safety action. This is not a substitute for a lawyer or emergency service.",True,high,train
QLQ000068_hi,QLG000023,hi,Devanagari,None,Real naam na pata ho to WhatsApp threats report kar sakta hoon?,real naam na pata ho to whatsapp threats report kar sakta hoon?,ask_eligibility,Cybercrime,messaging_threat;unknown_sender,urgent,True,True,True,"number, message content, current risk",True,True,FQ_QUICK_023,LP_DIGITAL_EVIDENCE_001,"Sadharan margdarshan: You can report using the phone number, messages, timestamps, and screenshots even if the real name is unknown. Immediate threats need urgent safety action. Yeh lawyer ya emergency service ka badal nahi hai.",True,high,train
QLQ000069_hiLatn,QLG000023,hi-Latn,mixed,Hinglish,Real name na pata ho to WhatsApp threats report kar sakta hoon?,real name na pata ho to whatsapp threats report kar sakta hoon?,ask_eligibility,Cybercrime,messaging_threat;unknown_sender,urgent,True,True,True,"number, message content, current risk",True,True,FQ_QUICK_023,LP_DIGITAL_EVIDENCE_001,"General guidance: You can report using the phone number, messages, timestamps, and screenshots even if the real name is unknown. Immediate threats need urgent safety action. Yeh lawyer ya emergency service ka substitute nahi hai.",True,high,train
QLQ000070_en,QLG000024,en,Latin,None,Is online blackmail an emergency?,is online blackmail an emergency?,ask_urgency,Cybercrime,online_extortion;emergency,emergency,True,True,False,"threat deadline, private material, current safety",True,True,FQ_QUICK_024,LP_FINANCIAL_CYBER_FRAUD_001,"General guidance: Online blackmail can be urgent, especially with threats, private images, money demands, or deadlines. Preserve evidence and seek immediate police/cyber help if harm is imminent. This is not a substitute for a lawyer or emergency service.",True,medium,train
QLQ000071_hi,QLG000024,hi,Devanagari,None,Online blackmail emergency hai kya?,online blackmail emergency hai kya?,ask_urgency,Cybercrime,online_extortion;emergency,emergency,True,True,False,"threat deadline, private material, current safety",True,True,FQ_QUICK_024,LP_FINANCIAL_CYBER_FRAUD_001,"Sadharan margdarshan: Online blackmail can be urgent, especially with threats, private images, money demands, or deadlines. Preserve evidence and seek immediate police/cyber help if harm is imminent. Yeh lawyer ya emergency service ka badal nahi hai.",True,medium,train
QLQ000072_hiLatn,QLG000024,hi-Latn,mixed,Hinglish,Hinglish mein simple steps batao: Online blackmail emergency hai kya?,hinglish mein simple steps batao: online blackmail emergency hai kya?,ask_urgency,Cybercrime,online_extortion;emergency,emergency,True,True,False,"threat deadline, private material, current safety",True,True,FQ_QUICK_024,LP_FINANCIAL_CYBER_FRAUD_001,"General guidance: Online blackmail can be urgent, especially with threats, private images, money demands, or deadlines. Preserve evidence and seek immediate police/cyber help if harm is imminent. Yeh lawyer ya emergency service ka substitute nahi hai.",True,medium,train
QLQ000073_en,QLG000025,en,Latin,None,Can I get free legal assistance?,can i get free legal assistance?,ask_eligibility,Legal aid,free_legal_aid;eligibility,normal,False,True,True,"income, category, case type, location",False,True,FQ_QUICK_025,LP_LEGAL_AID_001,"General guidance: Free legal aid may be available based on income, category, vulnerability, custody status, or case type. Share your state/district and basic eligibility details. This is not a substitute for a lawyer or emergency service.",True,high,train
