event_id,narrative_id,event_type,action_text,actor_entity_ids,target_entity_ids,object_entity_ids,location_entity_id,date_expression,normalised_date,time_expression,normalised_time,time_period,time_precision,method,result,event_status,source_sentence,source_start_char,source_end_char,certainty,chronological_order,linked_evidence_ids,user_confirmation_status,annotator_id,reviewer_id
EVT000036_002,NAR000036_EN,EVIDENCE_IDENTIFIED,evidence identified,NAR000036_EN_E001,NONE,NONE,NONE,not_stated,2023-03-15,04:01,04:01,night,approximate,"supporting evidence, documents, logs, or records preserved",Evidence or supporting records were identified,completed,"The dispute involves contested boundaries and ownership titles, requiring civil or criminal mediation to preserve public order..",102,230,probable,2,NONE,pending,EVT_ANN_001,REV800
EVT000037_001,NAR000037_EN,PERSON_FOLLOWED,cyberstalking,NONE,NONE,NONE,NAR000037_EN_E001,not_stated,2023-03-17,16:59,16:59,afternoon,exact,repeated digital monitoring or contact,"Complainant reported fear, monitoring, or loss of digital safety",completed,An incident of cyberstalking compromised security systems across the specified House at 16:59.,0,94,certain,1,NONE,pending,EVT_ANN_001,REV560
EVT000037_002,NAR000037_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NONE,NAR000037_EN_E001,not_stated,2023-03-17,16:59,16:59,afternoon,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,An incident of cyberstalking compromised security systems across the specified House at 16:59.,0,94,probable,2,NONE,pending,EVT_ANN_001,REV560
EVT000038_001,NAR000038_EN,PROPERTY_TAKEN,pickpocketing,NONE,NONE,NONE,NAR000038_EN_E001,2026-07-02,2026-07-02,23:47,23:47,night,exact,taking property without consent,"Personal property was lost, taken, or reported missing",completed,"Complainant states that on 2026-07-02 at approximately 23:47 hours, an incident of pickpocketing occurred at Marketplace.",0,121,certain,1,NONE,pending,EVT_ANN_001,REV888
EVT000038_002,NAR000038_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NONE,NAR000038_EN_E001,2026-07-02,2026-07-02,23:47,23:47,night,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,Property loss reported.,196,219,certain,2,NONE,pending,EVT_ANN_001,REV888
EVT000039_001,NAR000039_EN,PROPERTY_DAMAGED,boundary wall dispute,NONE,NAR000039_EN_E001,NONE,NONE,2026-07-07,2026-07-07,12:32,12:32,afternoon,exact,unauthorised occupation or alteration of property,Property or possession became disputed or physically affected,unclear,Complainant reports a structural civil grievance regarding boundary wall dispute at the site located in plot.,0,109,certain,1,NONE,pending,EVT_ANN_001,REV368
EVT000039_002,NAR000039_EN,EVIDENCE_IDENTIFIED,evidence identified,NAR000039_EN_E001,NONE,NONE,NONE,2026-07-07,2026-07-07,12:32,12:32,afternoon,approximate,"supporting evidence, documents, logs, or records preserved",Evidence or supporting records were identified,completed,Property ownership documents have been submitted for verification..,215,282,certain,2,NONE,pending,EVT_ANN_001,REV368
EVT000040_001,NAR000040_EN,EMPLOYMENT_TERMINATED,unfair termination,NONE,NAR000040_EN_E001,NONE,NONE,2026-07-02,2026-07-02,21:36,21:36,night,exact,employer action or workplace practice,"Workplace rights, wages, safety, or employment status were affected",completed,Complainant registers a formal grievance concerning employer violations under the category of unfair termination at the designated online platform.,0,147,certain,1,NONE,pending,EVT_ANN_001,REV613
EVT000040_002,NAR000040_EN,EVIDENCE_IDENTIFIED,evidence identified,NAR000040_EN_E001,NONE,NONE,NONE,2026-07-02,2026-07-02,21:36,21:36,night,approximate,"supporting evidence, documents, logs, or records preserved",Evidence or supporting records were identified,completed,Corporate payroll and logs have been requested..,287,335,certain,2,NONE,pending,EVT_ANN_001,REV613
EVT000041_001,NAR000041_EN,DECEPTIVE_REPRESENTATION,ponzi scheme investment fraud,NONE,NONE,NONE,NONE,today,2023-03-30,05:16,05:16,night,exact,deceptive financial documentation or transaction,"Money, account access, or financial control was compromised",completed,just discovered a major ponzi scheme investment fraud happened around 05:16 today.,70,152,certain,1,NONE,pending,EVT_ANN_001,REV709
EVT000041_002,NAR000041_EN,INCIDENT_REPORTED,authorities notified,NONE,NONE,NONE,NONE,today,2023-03-30,05:16,05:16,night,approximate,notification to authorities or emergency services,Authorities or emergency services were notified,completed,"unauthorized charges are showing up on multiple profiles, notify your branch manager asap.",153,243,probable,2,NONE,pending,EVT_ANN_001,REV709
EVT000042_001,NAR000042_EN,PHYSICAL_ATTACK,physical altercation,NONE,NAR000042_EN_E001,NONE,NONE,not_stated,2023-04-01,08:11,08:11,morning,exact,physical force or intimidation,"Complainant reported fear, intimidation, or immediate safety concern",completed,Then it escalated into a complete physical altercation and they said they'd hurt me if they saw me again.,130,235,certain,1,NONE,pending,EVT_ANN_001,REV745
EVT000042_002,NAR000042_EN,INCIDENT_REPORTED,incident details shared,NAR000042_EN_E001,NONE,NONE,NONE,not_stated,2023-04-01,08:11,08:11,morning,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,"I was just minding my own business at the hostel around 08:11, when this aggressive person started shouting at me out of nowhere.",0,129,probable,2,NONE,pending,EVT_ANN_001,REV745
EVT000043_001,NAR000043_EN,UNAUTHORISED_ENTRY,house burglary,NONE,NONE,NONE,NAR000043_EN_E001,not_stated,2023-04-01,10:34,10:34,morning,approximate,taking property without consent,"Personal property was lost, taken, or reported missing",completed,A swift incident of house burglary took place at the local house during peak hours.,0,83,certain,1,NONE,pending,EVT_ANN_001,REV781
EVT000043_002,NAR000043_EN,PERSON_LEFT_LOCATION,person left location,NONE,NONE,NONE,NAR000043_EN_E001,not_stated,2023-04-01,10:34,10:34,morning,approximate,alleged person left or evaded the scene,Alleged person left the location after the incident,completed,"The victim lost valuable items instantly, and the unidentified suspect fled immediately before any bystanders could intervene..",84,211,probable,2,NONE,pending,EVT_ANN_001,REV781
EVT000044_001,NAR000044_EN,PROPERTY_DAMAGED,traffic signal violation dispute,NONE,NONE,NAR000044_EN_E001,NONE,not_stated,2023-04-04,20:34,20:34,evening,exact,unsafe or unlawful road conduct,"Vehicle movement, road safety, or property damage was affected",unclear,just witnessed a crazy traffic signal violation dispute around 20:34 hours.,43,118,certain,1,NONE,pending,EVT_ANN_001,REV971
EVT000044_002,NAR000044_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NAR000044_EN_E001,NONE,not_stated,2023-04-04,20:34,20:34,evening,approximate,complainant shared incident details for guidance,Incident details were shared for guidance,completed,guys stay away from the Highway right now!,0,42,probable,2,NONE,pending,EVT_ANN_001,REV971
EVT000045_001,NAR000045_EN,PHYSICAL_ATTACK,domestic dispute,NONE,NONE,NONE,NAR000045_EN_E001,not_stated,2023-04-05,22:13,22:13,night,exact,physical force or intimidation,"Complainant reported fear, intimidation, or immediate safety concern",unclear,pls help someone is targeting me with domestic dispute right now at the House!!,0,79,certain,1,NONE,pending,EVT_ANN_001,REV126
EVT000045_002,NAR000045_EN,INCIDENT_REPORTED,authorities notified,NONE,NONE,NONE,NAR000045_EN_E001,not_stated,2023-04-05,22:13,22:13,night,approximate,notification to authorities or emergency services,Authorities or emergency services were notified,completed,pls help someone is targeting me with domestic dispute right now at the House!!,0,79,probable,2,NONE,pending,EVT_ANN_001,REV126
EVT000046_001,NAR000046_EN,DECEPTIVE_REPRESENTATION,social media hacking,NONE,NAR000046_EN_E001,NONE,NONE,2026-06-27,2026-06-27,14:01,14:01,afternoon,exact,online credential manipulation,"Money, account access, or financial control was compromised",completed,"On the date of 2026-06-27, an advanced threat actor initiated an exploit categorized under social media hacking targeting remote infrastructures at approximately 14:01.",0,168,certain,1,NONE,pending,EVT_ANN_001,REV665
EVT000046_002,NAR000046_EN,INCIDENT_REPORTED,incident details shared,NAR000046_EN_E001,NONE,NONE,NONE,2026-06-27,2026-06-27,14:01,14:01,afternoon,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,"On the date of 2026-06-27, an advanced threat actor initiated an exploit categorized under social media hacking targeting remote infrastructures at approximately 14:01.",0,168,probable,2,NONE,pending,EVT_ANN_001,REV665
EVT000047_001,NAR000047_EN,PROPERTY_DAMAGED,boundary wall dispute,NONE,NONE,NONE,NAR000047_EN_E001,2026-07-07,2026-07-07,19:31,19:31,evening,exact,unauthorised occupation or alteration of property,Property or possession became disputed or physically affected,unclear,"Dear Revenue Officer / Police Commissioner, I am writing to register an urgent complaint regarding a critical instance of boundary wall dispute affecting my House.",0,163,certain,1,NONE,pending,EVT_ANN_001,REV961
EVT000047_002,NAR000047_EN,INCIDENT_REPORTED,complaint or incident report made,NONE,NONE,NONE,NAR000047_EN_E001,2026-07-07,2026-07-07,19:31,19:31,evening,approximate,formal or informal reporting by complainant,Incident was reported or legal guidance was sought,completed,"Dear Revenue Officer / Police Commissioner, I am writing to register an urgent complaint regarding a critical instance of boundary wall dispute affecting my House.",0,163,certain,2,NONE,pending,EVT_ANN_001,REV961
EVT000048_001,NAR000048_EN,DECEPTIVE_REPRESENTATION,defective product delivery,NONE,NONE,NONE,NAR000048_EN_E001,not_stated,2023-04-12,02:28,02:28,night,exact,merchant misrepresentation or refusal to resolve,"Consumer suffered a disputed purchase, refund, quality, or billing loss",completed,"A customer was contesting a distinct case of defective product delivery, showing clear evidence to the merchant, who continuously refused liability or proper resolution..",92,262,certain,1,NONE,pending,EVT_ANN_001,REV259
EVT000048_002,NAR000048_EN,EVIDENCE_IDENTIFIED,evidence identified,NONE,NONE,NONE,NAR000048_EN_E001,not_stated,2023-04-12,02:28,02:28,night,approximate,"supporting evidence, documents, logs, or records preserved",Evidence or supporting records were identified,completed,"A customer was contesting a distinct case of defective product delivery, showing clear evidence to the merchant, who continuously refused liability or proper resolution..",92,262,certain,2,NONE,pending,EVT_ANN_001,REV259
EVT000049_001,NAR000049_EN,REFUND_REFUSED,refusal of service refund,NONE,NONE,NONE,NONE,today,2023-04-14,01:38,01:38,night,exact,merchant refusal after consumer request,Consumer refund or service remedy remained unresolved,completed,just experienced a massive refusal of service refund around 01:38 today.,62,134,certain,1,NONE,pending,EVT_ANN_001,REV123
EVT000049_002,NAR000049_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NONE,NONE,today,2023-04-14,01:38,01:38,night,approximate,complainant shared incident details for guidance,Incident details were shared for guidance,completed,super sketchy service watch out.,203,235,probable,2,NONE,pending,EVT_ANN_001,REV123
EVT000050_001,NAR000050_EN,PROPERTY_TAKEN,armed robbery,NONE,NAR000050_EN_E001,NONE,NONE,not_stated,2023-04-15,09:37,09:37,morning,exact,taking property without consent,"Personal property was lost, taken, or reported missing",completed,occurred just now around 09:37 hours.,55,92,certain,1,NONE,pending,EVT_ANN_001,REV111
EVT000050_002,NAR000050_EN,INCIDENT_REPORTED,authorities notified,NAR000050_EN_E001,NONE,NONE,NONE,not_stated,2023-04-15,09:37,09:37,morning,approximate,notification to authorities or emergency services,Authorities or emergency services were notified,completed,anyone nearby please help or tell me where the nearest police booth is asap!!,93,170,certain,2,NONE,pending,EVT_ANN_001,REV111
EVT000051_001,NAR000051_EN,EMPLOYMENT_CONTRACT_BREACHED,breach of employment contract,NONE,NAR000051_EN_E001,NONE,NONE,not_stated,2023-04-16,02:40,02:40,night,exact,employer action or workplace practice,"Workplace rights, wages, safety, or employment status were affected",completed,An employment dispute involving breach of employment contract escalated at the online platform at 02:40.,0,104,certain,1,NONE,pending,EVT_ANN_001,REV364
EVT000051_002,NAR000051_EN,INCIDENT_REPORTED,incident details shared,NAR000051_EN_E001,NONE,NONE,NONE,not_stated,2023-04-16,02:40,02:40,night,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,An employment dispute involving breach of employment contract escalated at the online platform at 02:40.,0,104,probable,2,NONE,pending,EVT_ANN_001,REV364
EVT000052_001,NAR000052_EN,UNSAFE_WORKING_CONDITION,safe working conditions violation,NONE,NONE,NONE,NONE,yesterday,2023-04-19,02:15,02:15,night,exact,employer action or workplace practice,"Workplace rights, wages, safety, or employment status were affected",completed,"I've been working at this factory for months, and around 02:15 yesterday, things hit a breaking point with a massive safe working conditions violation.",0,151,certain,1,NONE,pending,EVT_ANN_001,REV930
EVT000052_002,NAR000052_EN,INCIDENT_REPORTED,incident details shared,NONE,NONE,NONE,NONE,yesterday,2023-04-19,02:15,02:15,night,exact,complainant shared incident details for guidance,Incident details were shared for guidance,completed,"I've been working at this factory for months, and around 02:15 yesterday, things hit a breaking point with a massive safe working conditions violation.",0,151,probable,2,NONE,pending,EVT_ANN_001,REV930
EVT000053_001,NAR000053_EN,DECEPTIVE_REPRESENTATION,defective product delivery,NONE,NONE,NONE,NAR000053_EN_E001,2026-07-03,2026-07-03,01:19,01:19,night,exact,merchant misrepresentation or refusal to resolve,"Consumer suffered a disputed purchase, refund, quality, or billing loss",completed,"On the date of 2026-07-03, a formal consumer conflict classified as defective product delivery manifested during a commercial interaction at the designated house around 01:19.",0,175,certain,1,NONE,pending,EVT_ANN_001,REV931
