passage_id,document_id,document_title,document_type,act_year,section_number,subsection_number,heading,official_text,plain_language_summary_en,plain_language_summary_hi,topics,procedural_stage,jurisdiction_country,jurisdiction_state,source_authority,source_reference,source_type,source_language,publication_date,effective_from,effective_to,amendment_status,active_status,retrieved_date,last_verified_date,review_status,reviewer_id,licence_or_reuse_notes
LC_BNS_2023_005,DOC_BNS_2023,"Bharatiya Nyaya Sanhita, 2023",Legislation,2023,105,NONE,Property Damage - retrieval scope 5,"Official-source retrieval record for Bharatiya Nyaya Sanhita, 2023, section 105, heading Property Damage - retrieval scope 5. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for property_damage, public_safety, criminal_trespass questions under Bharatiya Nyaya Sanhita, 2023. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage property_damage, public_safety, criminal_trespass se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",property_damage;public_safety;criminal_trespass,consultation,India,ALL_INDIA,Ministry of Home Affairs,https://www.indiacode.nic.in/handle/123456789/20062,Official legislation,English,2023-12-25,2024-07-01,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_BNS_2023_006,DOC_BNS_2023,"Bharatiya Nyaya Sanhita, 2023",Legislation,2023,106,NONE,Fraud - retrieval scope 6,"Official-source retrieval record for Bharatiya Nyaya Sanhita, 2023, section 106, heading Fraud - retrieval scope 6. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for fraud, sexual_offence, mischief questions under Bharatiya Nyaya Sanhita, 2023. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage fraud, sexual_offence, mischief se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",fraud;sexual_offence;mischief,consultation,India,ALL_INDIA,Ministry of Home Affairs,https://www.indiacode.nic.in/handle/123456789/20062,Official legislation,English,2023-12-25,2024-07-01,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_BNS_2023_007,DOC_BNS_2023,"Bharatiya Nyaya Sanhita, 2023",Legislation,2023,107,NONE,Intimidation - retrieval scope 7,"Official-source retrieval record for Bharatiya Nyaya Sanhita, 2023, section 107, heading Intimidation - retrieval scope 7. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for intimidation, cyber_related, hurt questions under Bharatiya Nyaya Sanhita, 2023. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage intimidation, cyber_related, hurt se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",intimidation;cyber_related;hurt,consultation,India,ALL_INDIA,Ministry of Home Affairs,https://www.indiacode.nic.in/handle/123456789/20062,Official legislation,English,2023-12-25,2024-07-01,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_BNS_2023_008,DOC_BNS_2023,"Bharatiya Nyaya Sanhita, 2023",Legislation,2023,108,NONE,Public Safety - retrieval scope 8,"Official-source retrieval record for Bharatiya Nyaya Sanhita, 2023, section 108, heading Public Safety - retrieval scope 8. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for public_safety, extortion, grievous_hurt questions under Bharatiya Nyaya Sanhita, 2023. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage public_safety, extortion, grievous_hurt se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",public_safety;extortion;grievous_hurt,consultation,India,ALL_INDIA,Ministry of Home Affairs,https://www.indiacode.nic.in/handle/123456789/20062,Official legislation,English,2023-12-25,2024-07-01,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_BNS_2023_009,DOC_BNS_2023,"Bharatiya Nyaya Sanhita, 2023",Legislation,2023,109,NONE,Sexual Offence - retrieval scope 9,"Official-source retrieval record for Bharatiya Nyaya Sanhita, 2023, section 109, heading Sexual Offence - retrieval scope 9. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for sexual_offence, criminal_trespass, stalking questions under Bharatiya Nyaya Sanhita, 2023. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage sexual_offence, criminal_trespass, stalking se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",sexual_offence;criminal_trespass;stalking,consultation,India,ALL_INDIA,Ministry of Home Affairs,https://www.indiacode.nic.in/handle/123456789/20062,Official legislation,English,2023-12-25,2024-07-01,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_BNS_2023_010,DOC_BNS_2023,"Bharatiya Nyaya Sanhita, 2023",Legislation,2023,110,NONE,Cyber Related - retrieval scope 10,"Official-source retrieval record for Bharatiya Nyaya Sanhita, 2023, section 110, heading Cyber Related - retrieval scope 10. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for cyber_related, mischief, domestic_safety questions under Bharatiya Nyaya Sanhita, 2023. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage cyber_related, mischief, domestic_safety se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",cyber_related;mischief;domestic_safety,consultation,India,ALL_INDIA,Ministry of Home Affairs,https://www.indiacode.nic.in/handle/123456789/20062,Official legislation,English,2023-12-25,2024-07-01,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_BNS_2023_011,DOC_BNS_2023,"Bharatiya Nyaya Sanhita, 2023",Legislation,2023,111,NONE,Extortion - retrieval scope 11,"Official-source retrieval record for Bharatiya Nyaya Sanhita, 2023, section 111, heading Extortion - retrieval scope 11. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for extortion, hurt, forgery questions under Bharatiya Nyaya Sanhita, 2023. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage extortion, hurt, forgery se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",extortion;hurt;forgery,consultation,India,ALL_INDIA,Ministry of Home Affairs,https://www.indiacode.nic.in/handle/123456789/20062,Official legislation,English,2023-12-25,2024-07-01,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_BNS_2023_012,DOC_BNS_2023,"Bharatiya Nyaya Sanhita, 2023",Legislation,2023,112,NONE,Criminal Trespass - retrieval scope 12,"Official-source retrieval record for Bharatiya Nyaya Sanhita, 2023, section 112, heading Criminal Trespass - retrieval scope 12. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for criminal_trespass, grievous_hurt, cheating questions under Bharatiya Nyaya Sanhita, 2023. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage criminal_trespass, grievous_hurt, cheating se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",criminal_trespass;grievous_hurt;cheating,consultation,India,ALL_INDIA,Ministry of Home Affairs,https://www.indiacode.nic.in/handle/123456789/20062,Official legislation,English,2023-12-25,2024-07-01,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_BNS_2023_013,DOC_BNS_2023,"Bharatiya Nyaya Sanhita, 2023",Legislation,2023,113,NONE,Mischief - retrieval scope 13,"Official-source retrieval record for Bharatiya Nyaya Sanhita, 2023, section 113, heading Mischief - retrieval scope 13. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for mischief, stalking, assault questions under Bharatiya Nyaya Sanhita, 2023. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage mischief, stalking, assault se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",mischief;stalking;assault,consultation,India,ALL_INDIA,Ministry of Home Affairs,https://www.indiacode.nic.in/handle/123456789/20062,Official legislation,English,2023-12-25,2024-07-01,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
LC_BNS_2023_014,DOC_BNS_2023,"Bharatiya Nyaya Sanhita, 2023",Legislation,2023,114,NONE,Hurt - retrieval scope 14,"Official-source retrieval record for Bharatiya Nyaya Sanhita, 2023, section 114, heading Hurt - retrieval scope 14. Verify exact statutory wording against source_reference before legal deployment.","This passage supports retrieval for hurt, domestic_safety, threat questions under Bharatiya Nyaya Sanhita, 2023. It should be used to orient the user, identify missing facts, and route the matter safely without guaranteeing an outcome.","Yeh passage hurt, domestic_safety, threat se jude sawalon ke liye sahayak hai. Iska upyog safe guidance, missing facts aur sahi route batane ke liye karein.",hurt;domestic_safety;threat,consultation,India,ALL_INDIA,Ministry of Home Affairs,https://www.indiacode.nic.in/handle/123456789/20062,Official legislation,English,2023-12-25,2024-07-01,NONE,Active,True,2026-07-20,2026-07-20,Unreviewed,LAW_REV_PENDING,Official legal source reference recorded for research use; verify exact text and reuse terms before publication.
